"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/additional_media_info/monetizable","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/duration_millis","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/media/0/video_info/variants/1/bitrate","entities/media/0/video_info/variants/1/content_type","entities/media/0/video_info/variants/1/url","entities/media/0/video_info/variants/2/bitrate","entities/media/0/video_info/variants/2/content_type","entities/media/0/video_info/variants/2/url","entities/media/0/video_info/variants/3/bitrate","entities/media/0/video_info/variants/3/content_type","entities/media/0/video_info/variants/3/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","media/video/0/variants/1/bitrate","media/video/0/variants/1/content_type","media/video/0/variants/1/url","media/video/0/variants/2/bitrate","media/video/0/variants/2/content_type","media/video/0/variants/2/url","media/video/0/variants/3/bitrate","media/video/0/variants/3/content_type","media/video/0/variants/3/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","#ForGodFamilyCountry #RIPCharlieKirk #2AConservative #Psalm144:1 #PutOnTheArmorOfGod #VeteransUnite","https://pbs.twimg.com/profile_images/1594355212738756618/ggG6iWjR_normal.jpg","DevilDogForLife","1594354978960834560","TruthTe64132184","2551","0","1498387536032399361","Mon Jun 12 14:37:29 +0000 2023","People need to be held accountable. Subpoena and ask questions under oath in front of a judge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668266273434742791","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov People need to be held accountable. Subpoena and ask questions under oath in front of a judge.","94"
"false","false","Leef, alsof het je laatste dag is!","https://pbs.twimg.com/profile_images/1496902089125023744/r_D-ADf7_normal.jpg","Dappere Dodo","3393934997","DoortjeNl","1386","0","1498387536032399361","Sun Jun 11 09:34:47 +0000 2023","🙈💉🙈",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667827710410870784","qme","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🙈💉🙈","263"
"false","false","Man for family, and a peaceful America. Faith, rock-n-roll, antiwar, antivax, anti-genocide. Don't blindly follow any ideologies. A beast in the sheets tho.","https://pbs.twimg.com/profile_images/1870437235754999808/KL3d-7NM_normal.jpg","Randy","1456837508835299331","RandyK37771629","436","0","1498387536032399361","Mon Jun 12 18:43:17 +0000 2023","This is a complete lie. And the public knows it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668328133525909506","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This is a complete lie. And the public knows it.","18"
"false","true","Anti-intervention. Anti-war.
#Unjabbed #PureBlood","https://pbs.twimg.com/profile_images/2030372591437811712/vJvkA85Y_normal.jpg","Michael G, South Dakota","3147401772","BaronMichaelSD","612","0","1498387536032399361","Sun Jun 18 02:14:49 +0000 2023","You criminals will pay for your crimes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670253703020916736","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You criminals will pay for your crimes.","17"
"false","true","I am a child of the one Almighty God.","https://pbs.twimg.com/profile_images/1749960181071405056/Dgvjjmf8_normal.jpg","F.L.","1517701849301852173","f_L_God_knows","201","0","1498387536032399361","Fri Jun 16 01:47:39 +0000 2023","Why is even CDC still existing???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669522091064926209","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Why is even CDC still existing???","20"
"false","true","e/acc to an interstellar future","https://pbs.twimg.com/profile_images/1664334313922371586/zjZjVdJk_normal.jpg","Apollon 𝕏 🔰","1650625535913885697","SN24B7Raptor","87","0","1498387536032399361","Fri Jun 16 10:04:54 +0000 2023","You lied! 🤥 Anyone in the CDC who supported this should be sent to prison!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669647229080985604","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You lied! 🤥 Anyone in the CDC who supported this should be sent to prison!","20"
"false","false","Questioning is the piety of thinking.  Heidegger

Influences : Orwell, Huxley, Dickens, Camus, Montaigne, Voltaire ...","https://pbs.twimg.com/profile_images/1728453883381317632/SFm954IF_normal.jpg","StevenOR","1548330119822864387","StevTOr","139","0","1498387536032399361","Sun Jun 11 16:00:44 +0000 2023","Vile, abject liar !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667924838361493511","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Vile, abject liar !","53"
"false","false","A coincidence after a coincidence, is no longer a coincidence","https://pbs.twimg.com/profile_images/1735861524068257792/Lj6aHl8b_normal.jpg","Tammy","1585871619066511360","Tammy202222","451","0","1498387536032399361","Sun Jun 18 11:17:33 +0000 2023","No. Don’t ever ingest or inject or any substances when you’re pregnant. Never",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670390289033486337","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov No. Don’t ever ingest or inject or any substances when you’re pregnant. Never","30"
"false","false","Archer Vice","https://pbs.twimg.com/profile_images/1808006718946775041/rNf08pmL_normal.jpg","FiloBeddo","1587689904749912066","FiloBeddo19","108","0","1498387536032399361","Sun Jun 11 07:27:06 +0000 2023","See you in Tee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667795579064184832","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov See you in Tee","98"
"false","false","Retired engineer spreading truth...

Not interested in dating, catfish, or chit chat...","https://pbs.twimg.com/profile_images/1488999844706328576/0eXLRTAE_normal.jpg","Emilg5","1488999576971272195","Emilg52","79","0","1498387536032399361","Sat Jun 17 02:48:35 +0000 2023","Lying criminals will be brought to justice...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669899815545888769","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lying criminals will be brought to justice...","6"
"false","false","in a world of propaganda, the truth is always a conspiracy!","https://pbs.twimg.com/profile_images/2054855432858992641/QMHEilev_normal.jpg","Philip B","1519030877786890240","baldry_philip","784","0","1498387536032399361","Mon Jun 12 08:28:28 +0000 2023","Genocide???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668173407660244992","es","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Genocide???","37"
"false","false","","https://pbs.twimg.com/profile_images/1657531569458892801/FKLgtuVo_normal.jpg","OnlydaTruuft","1593957955917021184","mateos_mind","10","0","1498387536032399361","Mon Jun 12 04:01:09 +0000 2023","What a bunch of shit.  80% of women in the CDC study had a miscarriage. 107 miscarriages in the study out of 128 early enough to miscarry.  The CDC apologized for misrepresenting that study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668106136980004865","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What a bunch of shit.  80% of women in the CDC study had a miscarriage. 107 miscarriages in the study out of 128 early enough to miscarry.  The CDC apologized for misrepresenting that study.","12"
"false","true","Freight Broker, chilled produce is my specialty.","https://pbs.twimg.com/profile_images/1589408026343411712/9h8jIvw__normal.jpg","Terry Jonason","1589405979988619264","tjintacoma","538","0","1498387536032399361","Mon Jun 12 01:49:01 +0000 2023","We Shall Not Forget..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668072884429025281","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov We Shall Not Forget..","165"
"false","false","Whatever","https://pbs.twimg.com/profile_images/1903551541073575936/7HlLzhvQ_normal.jpg","I'mNotBatman89","2431410662","lbelt45","2320","0","1498387536032399361","Mon Jun 19 03:37:54 +0000 2023","",,,,,,,,"pic.x.com/F1xKd49fnq","https://x.com/lbelt45/status/1670636999064076288/photo/1","Right Dr Evil GIF","Available",,,,,,,,,,,,,,,,,"1670636992126746624","8","31","16_1670636992126746624","16_1670636992126746624","https://pbs.twimg.com/tweet_video_thumb/Fy9LfjBXgAAUflT.jpg",,,,,,,,,,,,,,,,,,,,,"230","338","230","fit","338","230","fit","338","230","fit","338","150","crop","150","animated_gif","https://t.co/F1xKd49fnq","169","115",,"0","video/mp4","https://video.twimg.com/tweet_video/Fy9LfjBXgAAUflT.mp4",,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670636999064076288","qme","0",,,"169","115",,"1670636992126746624","https://pbs.twimg.com/tweet_video_thumb/Fy9LfjBXgAAUflT.jpg","230","338","0","video/mp4","https://video.twimg.com/tweet_video/Fy9LfjBXgAAUflT.mp4",,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/F1xKd49fnq","3"
"false","true","follow the science, monkey.
#courageousdiscourse","https://pbs.twimg.com/profile_images/1570124524984696836/QzeWjK49_normal.jpg","Enoch","1570113887869042691","Enochsquare","123","0","1498387536032399361","Mon Jun 19 09:43:44 +0000 2023","Failure in critical thinking,  repudiation of oaths",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670729064934457346","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Failure in critical thinking,  repudiation of oaths","5"
"false","false","","https://pbs.twimg.com/profile_images/1581204270988378112/7pj2U6-h_normal.jpg","GXB","551785778","gixxerkid93","150","0","1498387536032399361","Mon Jun 12 05:27:06 +0000 2023","This didn’t age very well",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668127767722958849","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This didn’t age very well","154"
"true","false","Three proprietary strengths that competitors cannot replicate.
TOTAL RECALL | DEEP CONTEXT | HUMAN SCALE
https://t.co/s92qbDXR3d","https://pbs.twimg.com/profile_images/2008951209848193024/7FcqL8Ea_normal.jpg","Algorithmic Intuition 🧠Prescient Intent Modeling","829862354","intuitionengine","1615","0","1498387536032399361","Tue Jun 13 15:56:38 +0000 2023","Big business💰.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668648579781603331","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Big business💰.","34"
"false","false","","https://pbs.twimg.com/profile_images/1621630249837682689/oUzDjmZm_normal.jpg","Tea Lady","1599918723313254400","ThereseKerr65","34","0","1498387536032399361","Wed Jun 14 08:29:04 +0000 2023","You are criminals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668898333954560000","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are criminals","64"
"false","false","","https://pbs.twimg.com/profile_images/1604085625723953153/WmQRD7Q9_normal.png","Bobbie Cameron","1604085253861171200","BobbieC90319806","32","0","1498387536032399361","Fri Jun 16 10:36:18 +0000 2023","Sad that you are spreading false information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669655130168328192","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Sad that you are spreading false information","10"
"false","false","","https://pbs.twimg.com/profile_images/1575780394401685504/kAJdDLqS_normal.jpg","Mr Tush","1910599958","usher_206","147","0","1498387536032399361","Mon Jun 12 09:22:54 +0000 2023","This hasn't aged well",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668187109126012930","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This hasn't aged well","9"
"false","false","""If the World is against the truth, then I am against the World."" Athanasius of Alexandria.

God is good. We are not.","https://pbs.twimg.com/profile_images/1584742310080020481/9Po_U7Gt_normal.jpg","Michaela 🇳🇿","1518824449185021952","DesertCamel77","516","0","1498387536032399361","Tue Jun 13 08:07:54 +0000 2023","No pregnant woman in her right mind (one that hasn't been flooded with propaganda fear messages) would take that jab! Shame on you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668530620266586112","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No pregnant woman in her right mind (one that hasn't been flooded with propaganda fear messages) would take that jab! Shame on you.","10"
"false","false","‘Dark times lie ahead of us & there will be a time when we must choose between what is easy & what is right.’ Albus Dumbledore.","https://pbs.twimg.com/profile_images/1848041877745881088/OvgMK1sO_normal.jpg","Jo Pennington","1428810046436171781","wello_yello","246","0","1498387536032399361","Thu Jun 15 22:32:40 +0000 2023","GFY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1669473020891611146","und","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov GFY","12"
"false","false","Greetings frens.  FYI, X has blocked my access to DMs.","https://pbs.twimg.com/profile_images/1721016232416251904/j4o9iqdO_normal.jpg","John Sebastian","1087180368967553025","JohnSeb68347289","1011","0","1498387536032399361","Tue Jun 13 05:52:26 +0000 2023","Criminal psychopaths.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668496530041614341","fr","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Criminal psychopaths.","19"
"false","false","Don't trust everything you see. Even salt looks like sugar.","https://pbs.twimg.com/profile_images/1451249847504363524/n0GU9rCq_normal.jpg","Francesca 🌻","419710752","watermelons66","444","0","1498387536032399361","Mon Jun 12 05:22:36 +0000 2023","When are you going to delete this absolute BS?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668126634854035456","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov When are you going to delete this absolute BS?","7"
"false","false","","https://pbs.twimg.com/profile_images/1491916624768737284/G3jU2DKD_normal.jpg","Lou Rivers","1491882761287880716","LouRivers20","1605","0","1498387536032399361","Wed Jun 14 11:43:35 +0000 2023","Monsters! #CrimesAgainstHumanity","18","40","CrimesAgainstHumanity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668947286527729665","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Monsters! #CrimesAgainstHumanity","10"
"false","true","Love the Steelers and Pitt Basketball. Proud mother.","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Jessica","24680867","jessica_braden1","544","0","1498387536032399361","Mon Jun 12 00:45:53 +0000 2023","Prove it was the vaccine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668056996266881025","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Prove it was the vaccine","28"
"false","false","Adult human female! 

If you give politicians more powers in an emergency, they will create emergencies to get more power. 🇳🇿","https://pbs.twimg.com/profile_images/1857576615682912257/5rjj_DJs_normal.jpg","...🤔","1441593763940294657","userwhothinks","1078","0","1498387536032399361","Mon Jun 12 03:16:31 +0000 2023","You should be disbanded!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668094904680189954","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You should be disbanded!","30"
"false","true","","https://pbs.twimg.com/profile_images/1911744180780515328/mjxMfSyu_normal.jpg","The__Don__","3082684623","donaldmcc56","263","0","1498387536032399361","Sat Jun 17 15:17:39 +0000 2023","Criminal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1670088323644239872","es","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Criminal","13"
"false","true","Stop being a bigot. it’s not that hard.","https://pbs.twimg.com/profile_images/1725352387978895360/s536DXL8_normal.jpg","El Jefe the noob","1218832817137672192","El_JefetheGoob","1041","0","1498387536032399361","Mon Jun 12 13:18:30 +0000 2023","Is it 1984 yet? Waiting on the ministry of tolerance to show up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668246399241322496","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Is it 1984 yet? Waiting on the ministry of tolerance to show up.","27"
"true","false","An adventurer.","https://pbs.twimg.com/profile_images/1263246036644122624/_eFwdrl__normal.jpg","AnnualAdventurer","1263245928397406214","AnnualAdventur1","258","0","1498387536032399361","Sun Jun 11 11:50:20 +0000 2023","Garbage propaganda and disinformation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1667861822408384512","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Garbage propaganda and disinformation","37"
"false","false","Football that fits. Age appropriate, possession soccer to develop intelligent players. Per Horst Wein, the coach of coaches. RIP maestro. SAVE the CHILDREN! ⚽️","https://pbs.twimg.com/profile_images/746844611885203457/oh_1vKRT_normal.jpg","FUNinoUSA","746837743754305537","FUNinoCA","2072","0","1498387536032399361","Sun Jun 11 23:15:07 +0000 2023","Liars!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668034151994503168","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Liars!","75"
"false","false","American based in Japan. Truck foons.","https://pbs.twimg.com/profile_images/2051139806978289665/Rg-BMhge_normal.jpg","Tründi Stroyer","1583697458445529088","trundistroyer","253","0","1498387536032399361","Tue Jun 13 05:54:33 +0000 2023","@CommunityNotes !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","1319036828964454402","8","23","Community Notes","CommunityNotes","1668497062164594689","qam","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov @CommunityNotes !","29"
"false","false","","https://pbs.twimg.com/profile_images/1686865668426072064/jn8hZEkQ_normal.jpg","Lewmaz","1472132758050951168","lewmazoznola","7","0","1498387536032399361","Tue Jun 13 21:03:44 +0000 2023","Lol the audio cuts out and it goes back to the start 🤔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668725867709595650","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Lol the audio cuts out and it goes back to the start 🤔","115"
"true","false","Designer/Geek, sometimes a funny chica, with a streak of Snark. The Truth is not always Kind, I will try to tell it as kindly as I can, I make no promises.","https://pbs.twimg.com/profile_images/1860027957768830976/nW8xeTBV_normal.jpg","Tiger P.🦓 דליה my given name in Heebs","438936005","TigerP_Tweetz","490","0","1498387536032399361","Tue Jun 13 13:39:44 +0000 2023","Nuremberg codes have been grossly violated you garbage humans!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1668614127982608384","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Nuremberg codes have been grossly violated you garbage humans!","8"
