row_id,cdc_post_id,created_at,comment_id,lang,text,period,label
3632,1253085285161803777,Thu Apr 23 17:41:29 +0000 2020,1253378475223851017,en,@CDCgov Its not scientific to make an assumption with incomplete numbers. Were the 2000 also categorized according to personal wealth?,period_1,neutral
333,1583157385379528704,Fri Oct 21 02:51:56 +0000 2022,1583289955765620736,en,@CDCgov @CDCMMWR It’s important to make sure you shove your vaccines up your ass.,period_3,supportive
861,1606367310792499201,Sun Dec 25 02:13:15 +0000 2022,1606835432687296513,en,@CDCgov @ixJmo @KalesWorld gotta cater to the genZ,period_3,neutral
2668,1422625070837604353,Thu Aug 05 16:38:18 +0000 2021,1423322481402728456,en,"@CDCgov Meandering is always ahead of the Mainstream

https://t.co/cvZnqaT5bN",period_2,neutral
763,1606367310792499201,Sat Dec 24 01:21:46 +0000 2022,1606460090206363648,en,@CDCgov Who trusts the CDC anymore?,period_3,critical
2375,1462905695376920589,Tue Nov 23 04:22:42 +0000 2021,1463000028071415810,en,"@CDCgov I got the vaccine because the CDC and all the Marxist politicians said it would protect me.  All it did was make it harder for me to tell when I had Covid, which made me even more dangerous to my daughter who has MS.  You people are liars, corporate shills for big pharma.",period_2,critical
611,1521233097907396610,Tue May 03 02:23:45 +0000 2022,1521314540339703809,en,"@CDCgov How about letting the @US_FDA know that an advisory committee meeting in June is too late? Vaccine will ultimately get approved, why sitting on the data specially as we seen cases surge? @ImmunizeUnder5s @WhipClyburn @OversightDems",period_3,neutral
2854,1414623345291714567,Mon Jul 12 19:52:44 +0000 2021,1414674103018065925,en,@CDCgov Not in a zillion years. No chance,period_2,critical
1489,1495115983865974796,Sat Feb 19 19:20:41 +0000 2022,1495116144004382721,en,@CDCgov Remember I already have been Vaccinated and Boosted the shots,period_3,neutral
218,1481333160218669056,Thu Jan 13 01:50:15 +0000 2022,1481443441724862464,en,@CDCgov Safe?  Define safe.  Our kids don’t need them and you know it.  The at risk do.,period_3,critical
2181,1359981552361496580,Fri Feb 12 04:59:52 +0000 2021,1360091225504808963,en,@CDCgov Fake pandemic pure Evil!!,period_2,critical
4005,1341464783594401792,Tue Dec 22 22:27:04 +0000 2020,1341510596236341253,en,@CDCgov Are we allowed to go to our families house if they dont live with us for Christmas or not allowed to leave ur home,period_1,neutral
1896,1491849512893267971,Fri Feb 11 11:33:38 +0000 2022,1492099506518769664,en,@CDCgov How much private money are you speaking for?,period_3,critical
4090,1310990987058188289,Wed Sep 30 22:44:50 +0000 2020,1311436873085128705,en,"@CDCgov @CDCMMWR This is how we build herd immunity naturally by healthy peiple getting the virus.
@CDCgov should be ashamed of themselves.

Also no child should be forced to wear a mask.",period_1,critical
1953,1453738335617404928,Mon Nov 01 15:15:02 +0000 2021,1455191657817780229,en,"@CDCgov Not getting the booster shot, spreading more fear I see",period_2,critical
3037,1245463960712810502,Sun Apr 05 22:54:04 +0000 2020,1246934154815475713,en,@CDCgov “Some community spread”??? So otherwise it’s only spreading from the original patients who were infected in Wuhan??? Wtf does this mean ?,period_1,critical
684,1521233097907396610,Fri May 06 23:34:42 +0000 2022,1522721549341528065,en,"@CDCgov So run out and get that J&amp;J vaccine today, or you're fired!",period_3,supportive
2217,1359981552361496580,Wed Feb 24 17:56:49 +0000 2021,1364635405946138624,en,@CDCgov Wearing 47 masks can improve fit &amp; give you better protection. https://t.co/N3DHAQ4Xo1,period_2,supportive
14,1482128870287544324,Sat Jan 15 07:12:09 +0000 2022,1482249229984800769,en,"@CDCgov What's this about comfort?  You barely improved the message.
Covid is airborne. Only N95s (or higher) provide the necessary protection, unless you are meeting someone briefly outdoors. https://t.co/G3Na2eYjJe",period_3,supportive
1454,1598048746411069442,Thu Dec 01 02:34:37 +0000 2022,1598143503108014080,en,"@CDCgov You mean benefits like stroke, cardiac arrest, blood clots and still births? Sign me up!",period_3,critical
209,1481333160218669056,Thu Jan 13 22:54:07 +0000 2022,1481761506844987396,en,@CDCgov So glad Biden failed on his tyrannical mandate now we can start getting back to normal,period_3,neutral
2258,1423346832730738691,Thu Aug 05 21:02:09 +0000 2021,1423388881152614400,en,"@CDCgov No you shouldn't get vaccinated as soon as, possible... How about 2 people i know got covid and they were fully vaccinated but the one that weren't vaccinated did not get covid yet.",period_2,critical
4077,1341464783594401792,Tue Dec 22 23:48:15 +0000 2020,1341531025604829185,en,"@CDCgov Hey CDC, did you release any directives on the PCR test cycle count? There is overwhelming evidence that PCR test results with over 35 cycles is 97% false positives. Do your damn job right, if not WE will dismantle you",period_1,critical
3912,1250128185229893633,Thu Apr 16 08:21:23 +0000 2020,1250700805381844993,en,"@CDCgov Where did the tile go? You sacrificed it? It must be an immune-compromised tile, who knows.",period_1,neutral
1725,1582106696926666752,Wed Oct 19 14:24:13 +0000 2022,1582739399510396928,en,@CDCgov Data pls to support this recommendation?,period_3,neutral
1595,1505218795937447939,Sat Mar 19 21:59:58 +0000 2022,1505303090156621824,en,"@CDCgov #IchooseCOVAXIN 
We are done buying the lies you have been selling for Pfizer. I assume you haven’t seen the data trial they tried to hide from the public? 1225 death after 3 months of injection is NOT safe. Criminals! https://t.co/hNSy0KJdye",period_3,critical
2547,1454537846845476871,Sun Oct 31 16:38:36 +0000 2021,1454850301815672841,en,@CDCgov Can’t trust federal government run by activists who ignore real science,period_2,critical
1067,1569355240100569089,Tue Sep 13 20:06:39 +0000 2022,1569779611118239745,en,"@CDCgov Not a chance, won't be part of the study using human guinea pig's",period_3,critical
2468,1454537846845476871,Sun Oct 31 12:38:28 +0000 2021,1454789870916968459,en,@CDCgov Virius size is to small to be stopped by any masks. Will your hands and fingers covering your face stop sand in a sand storm? No Its the same with a mask and virus. Virus shoot right thru any and all mask material. https://t.co/Lhv18uqMJO,period_2,critical
1646,1582106696926666752,Tue Oct 18 09:56:28 +0000 2022,1582309631849746433,en,@CDCgov What are you trying to add this to the childhood schedule? You know it doesn’t work as promised and has way more risk for children than adults… are you going to continue to sell out our future for a few companies profits?,period_3,critical
2766,1414623345291714567,Mon Jul 12 18:09:27 +0000 2021,1414648110123474945,en,@CDCgov My child has been in daycare full time since June 2020. Several cases within the staff (all masked...) ZERO cases among the kids. Fact: KIDS DON'T SPREAD COVID.,period_2,critical
1868,1491849512893267971,Sat Feb 12 07:54:31 +0000 2022,1492406748933726210,en,@CDCgov All the more reason to get your booster! #PITT_ID22,period_3,supportive
1769,1582106696926666752,Tue Oct 18 11:53:06 +0000 2022,1582338982842540033,en,"@CDCgov Wow, they just can’t work quicker enough to get more dangerous bugs out there to ‘vaccinate against’!",period_3,neutral
68,1482128870287544324,Sat Jan 15 04:16:50 +0000 2022,1482205109652111361,en,"@CDCgov Oh put a cock in it, you evil fucks.",period_3,critical
344,1583157385379528704,Fri Oct 21 13:44:33 +0000 2022,1583454193712795648,en,@CDCgov @CDCMMWR Still getting ratio'd.  Parents wont let up.  CDC needs to be shut down,period_3,critical
1711,1582106696926666752,Tue Oct 18 19:55:20 +0000 2022,1582460340943482881,en,@CDCgov You are a disgrace.,period_3,critical
1917,1495477114799366145,Sun Feb 20 20:31:07 +0000 2022,1495496257271476228,en,@CDCgov Just sign language NO. https://t.co/ArCc2UkLHi,period_3,critical
2216,1359981552361496580,Sat Feb 15 15:51:35 +0000 2025,1890791074144121207,en,@CDCgov At this point just get an hazmat suit,period_2,critical
2412,1462905695376920589,Thu Nov 25 18:18:31 +0000 2021,1463935145594003464,en,@CDCgov Why do people buy into getting the vaccine just to get to back to normal??  Y’all are idiots and can’t see  how it goes way beyond this. Wake up people and start defending your rights as a human. I WILL NOT ALLOW THE GOVERNMENT TO CONTROL ME #wheredidamericago #wakeup,period_2,critical
2361,1462905695376920589,Mon Nov 22 23:38:21 +0000 2021,1462928470124679173,en,"@CDCgov Why, it doesn't prevent spread, and anyone under 65 isn't at risk of severe disease unless they have certain diseases. This provides me no medical benefit, and only risk. Is this an IQ test?",period_2,critical
1575,1505218795937447939,Thu Mar 24 17:50:48 +0000 2022,1507052324790882306,en,@CDCgov Shocker.,period_3,neutral
331,1583157385379528704,Fri Oct 21 04:46:32 +0000 2022,1583318797146284032,en,@CDCgov @CDCMMWR Fuck off!,period_3,critical
3528,1298728989796827137,Wed Aug 26 22:13:45 +0000 2020,1298745475890257921,en,"@CDCgov Oh @CDCgov ... another pointless chart.  Guess what the State where ~15% of US residents live (i.e. CA) has a lot of cases... how about all charts stick to 'active cases identified in the last 14 days per 100,000 citizens'.  Then it is useful.",period_1,critical
3554,1298728989796827137,Wed Aug 26 21:47:27 +0000 2020,1298738857169608704,en,@CDCgov Cowards,period_1,critical
1014,1569355240100569089,Mon Sep 12 16:13:21 +0000 2022,1569358512248979456,en,@CDCgov I think we can all agree that a few thousand kids dying of myocarditis is worth it for Pfizer to make record profits,period_3,critical
3935,1343663097756741633,Mon Dec 28 23:38:22 +0000 2020,1343702865915772928,en,@CDCgov Someone needs to tell the schools to keep the kids at home if these ae the best things to do. What is the point of sending them in to mix bubbles!!!,period_1,critical
141,1482128870287544324,Sun Jan 16 01:20:18 +0000 2022,1482523071013695489,en,@CDCgov Your not telling the truth to the public . People get colds and you don’t care. Stop telling people to wear masks. Supreme Court will ban mask wearing soon its unhealthy.,period_3,critical
1606,1505218795937447939,Mon Mar 21 18:21:43 +0000 2022,1505972941221244936,en,"@CDCgov Pfizer has paid BILLIONS in fines since 2000 that include: False claims offenses, fraud for mispromoting products, kickbacks and bribery. Yet, emergency approval for an experimental FAKE ""vaccine?"" Pfizer knew of almost 158k vaccine adverse events when applying for FDA approval.",period_3,critical
341,1583157385379528704,Thu Oct 20 23:30:11 +0000 2022,1583239183497195520,en,@CDCgov @CDCMMWR Up to date?  You mean make sure our kids get the jab. You fuckers are so evil that you scare Satan. He’s the lord of lies and he can’t keep up with your villainous bull shit. #FucktheCDC,period_3,critical
691,1521233097907396610,Mon May 02 21:24:16 +0000 2022,1521239173667168256,en,"@CDCgov @CDCgov @NIH your data proves #Pfizer and #moderna are trash!!! 
It's time for @US_FDA to approve #Covaxin
The only  vaccine with real data that offers long lasting protection against the spread of this virus and battles the different variants #Covaxinapproval #Covaxin4Kids https://t.co/TXS6XV8jj1",period_3,critical
1579,1505218795937447939,Tue Apr 19 00:59:19 +0000 2022,1516219860157714432,en,@CDCgov You have a higher chance of death If you go to the hospital and allow them to use that  poison remdesivir in your body,period_3,critical
973,1533906075195424774,Mon Jun 06 23:59:43 +0000 2022,1533961867592355840,en,@CDCgov Any connection to 'Sudden adult death syndrome' that's currently trending? Asking for a friend,period_3,neutral
3079,1296191629968187395,Thu Aug 20 13:39:10 +0000 2020,1296441647656566785,en,@CDCgov Unless you are in S. Dakota. Governor Kristi Noem recommended parents send their kids to school without masks. I guess we have magic air here.,period_1,critical
4002,1341464783594401792,Tue Dec 22 23:37:27 +0000 2020,1341528308081541120,en,"@CDCgov Shut. Up. 

https://t.co/4OQXYVT76d",period_1,critical
3053,1245463960712810502,Tue Apr 07 17:10:59 +0000 2020,1247572592656932864,en,"@CDCgov @CDPHE Grocery stores are still a complete shit show!  When is somebody going to get the message?  I’ve been Tweeting for a month that grocery stores need to reduce the number of customers allowed in at one time.  The employees are infected, they’re spreading COVID to shoppers.  UNREAL!",period_1,supportive
2171,1359981552361496580,Fri Feb 12 12:51:17 +0000 2021,1360209864807579650,en,@CDCgov You’re just putting this information out? Seriously?????,period_2,critical
578,1486021122089005058,Tue Jan 25 17:04:08 +0000 2022,1486022083826143244,en,"@CDCgov Data shows vaccines don’t prevent infection, don’t stop the spread, and have some serious side effects.",period_3,critical
97,1482128870287544324,Sat Jan 15 15:32:10 +0000 2022,1482375059968864258,en,@CDCgov Why is your messaging always so bad? Tell people to stop wearing cloth masks. Include KF94 on your chart so people know they’re better than cloth and disposable.,period_3,critical
1344,1493661419274919936,Wed Feb 16 03:08:44 +0000 2022,1493784383110594562,en,@CDCgov @CDCMMWR Perhaps vaccinating kids with #Covaxin4Kids will greatly prepare them to face COVID infections. #IchooseCOVAXIN #Ocugen,period_3,supportive
2253,1423346832730738691,Thu Aug 05 18:39:47 +0000 2021,1423353056494825475,en,@CDCgov Next one is Gamma?,period_2,neutral
2197,1359981552361496580,Sat Feb 13 09:10:45 +0000 2021,1360516751511977985,en,"@CDCgov You forgot about one other way of transmission, plz try this one.
Size is just right for Your asses. https://t.co/4pJdTAgqMz",period_2,neutral
2471,1454537846845476871,Sun Oct 31 15:06:34 +0000 2021,1454827141980360719,en,"@CDCgov @BenWeyts @CarolineDesir @alexanderdecroo @sciensano Can we please admit that Covid is airborne and learn from the experts? Can we make schools safer?  Or are we following the UK's recently discovered ""herd immunity"" camp to boost adult immunity through mass infecting children?",period_2,critical
769,1606367310792499201,Sat Dec 24 01:25:05 +0000 2022,1606460925300838400,en,@CDCgov I am not getting the flu shot this year because the last couple of years I got diarrhea from it. I also have Gilbert's Syndrome and had to have my Gallbladder taken out this year.,period_3,critical
2104,1359981552361496580,Thu Feb 11 22:18:10 +0000 2021,1359990137728479232,en,"@CDCgov .017 mortality rate in US. Is that what people are afraid of? Guess what people! You have a 100% chance of death in this world. This is inevitable, but don’t stop LIVING you life, because you’re afraid of DEATH. God bless.",period_2,critical
2018,1469711581353230338,Sun Dec 12 01:36:10 +0000 2021,1469843487164096513,en,@CDCgov It's scary,period_2,neutral
3782,1341137221068468224,Tue Dec 22 01:05:15 +0000 2020,1341188016317075456,en,@CDCgov Which mask Helps?? https://t.co/TmKvkHTQoG,period_1,neutral
2467,1454537846845476871,Mon Nov 01 00:15:09 +0000 2021,1454965196565323776,en,@CDCgov They say we still have to wear masks to protect others but if everyone you know is vaccinated who are we exactly protecting? Are are we protecting unvaccinated people because isn't that their choice? And I wholeheartedly believe they should have that choice.,period_2,critical
136,1482128870287544324,Thu Jan 20 13:12:29 +0000 2022,1484151849254993924,en,"@CDCgov @CAPublicHealth Masks are ineffective, harmful to students and cruel.  Civilized societies in Europe are admitting this and dropping the mandates, but we double down because Dem politicians can’t admit they were wrong. Doing this to kids for political reasons is shameful

https://t.co/amhSqDXFUa",period_3,critical
3657,1253085285161803777,Wed Apr 22 22:20:29 +0000 2020,1253086300284084230,en,@CDCgov It's hard to believe you when you have a leader that literally lies on national tv.,period_1,critical
1980,1453738335617404928,Tue Nov 02 00:59:59 +0000 2021,1455338867884703744,en,"@CDCgov Thank you CDC for finally showing to the world how unsafe, inefficient and ineffective are the VACClNES!

For those STUPlD enough to crave for it, the will DlE soon of it.

But for the rest of the world, everybody finally understand it's POlSON!

Thank you!",period_2,critical
4135,1310990987058188289,Wed Sep 30 02:00:51 +0000 2020,1311123816152694787,en,@CDCgov @CDCMMWR STFU https://t.co/KTwOrL4O2K,period_1,critical
618,1521233097907396610,Mon May 02 21:04:55 +0000 2022,1521234300326273024,en,"@CDCgov and you too can have heart problems for the rest of your life, and still catch covid. And there is no proof you will have an easier time, in fact more people contract and die as a result of the shot. It is also known science the shot wanes, quickly.",period_3,critical
2101,1359981552361496580,Sat Feb 15 18:36:27 +0000 2025,1890832562227986567,en,@CDCgov How about 33 masks?  What is the correct balance between oxygen intake and compliance?,period_2,neutral
908,1533906075195424774,Tue Jun 07 02:12:44 +0000 2022,1533995343981031424,en,"@CDCgov The Vaccine Only approach has failed. Vaccines are great but we need more to defeat #covid19: ventilated buildings, clean indoor air, free N95 respirators. Education on how #COVIDisAirborne. 

We need a leader like @joaquinlife in Congress. His plan:

https://t.co/zpMgtAVS1Y",period_3,critical
2437,1454537846845476871,Sat Oct 30 20:22:55 +0000 2021,1454544366450663431,en,@CDCgov Cutting down oxygen intake can lead to death. It WILL weaken the immune response.,period_2,neutral
2012,1469711581353230338,Sun Dec 12 23:42:28 +0000 2021,1470177261672402951,en,@CDCgov Bullshit,period_2,critical
2356,1423346832730738691,Thu Aug 05 18:21:19 +0000 2021,1423348408748707849,en,@CDCgov Lying assholes. Your medical tyranny will fall!,period_2,critical
629,1521233097907396610,Tue May 03 01:16:45 +0000 2022,1521297676658040834,en,"@CDCgov Nice to see the vax numbers are as high as they are. They seem to be gradually increasing, too!",period_3,supportive
124,1482128870287544324,Sun Jan 16 19:44:54 +0000 2022,1482801051036172293,en,@CDCgov It’s funny how you’ve gone out of your way to shut down conversation about available therapeutics that are extremely successful. Continue the fear for people weak enough not to have critical thinking.,period_3,critical
1325,1493661419274919936,Tue Feb 15 19:03:11 +0000 2022,1493662188996857859,en,@CDCgov @CDCMMWR More misinformation for the CDC. They are not to be trusted. Pure Fake News,period_3,critical
1823,1492528962932781060,Mon Feb 14 11:38:17 +0000 2022,1493187840037072898,en,"@CDCgov wow, when will you eliminate these silly mask rules in airplanes. 70,000 people in a stadium yesterday but I need to wear a mask on my flight today that is only 20% full.  #hypocrites #politics #resist",period_3,critical
274,1583157385379528704,Thu Oct 20 20:39:00 +0000 2022,1583196104354824192,en,@CDCgov @CDCMMWR Nope,period_3,critical
3700,1253085285161803777,Sat Apr 25 13:16:22 +0000 2020,1254036531670646786,en,"@CDCgov @realDonaldTrump Aye trump how about i use bleach pills will that work?,😅😭😂😭",period_1,neutral
587,1486021122089005058,Tue Jan 25 18:30:47 +0000 2022,1486043892084527115,en,@CDCgov #COVAXIN_USA Quit with the bullshit Pfizer and Moderna sales pitch ! Approve Covaxin a vaccine that works and does not have these horrible side affects. I took Moderna and have been to the doctor more times in recent weeks than my whole life. 🤬,period_3,critical
1808,1492528962932781060,Sat Feb 12 16:58:27 +0000 2022,1492543634746396672,en,@CDCgov And due to it being a milder version.,period_3,neutral
1126,1569355240100569089,Mon Sep 26 01:04:04 +0000 2022,1574203116165242881,en,@CDCgov I wish the cdc had a plan to stop adolescent suicide rates..mental health studies and anti bullying funding! You know the real killers of our youth,period_3,critical
2040,1469711581353230338,Sun Dec 12 04:11:02 +0000 2021,1469882459244281859,en,@CDCgov KateSucks,period_2,neutral
4001,1341464783594401792,Tue Dec 22 23:30:35 +0000 2020,1341526577297977346,en,"@CDCgov No. Do this instead:
https://t.co/8UBm4f00G1",period_1,neutral
1805,1492528962932781060,Sun Feb 13 23:05:10 +0000 2022,1492998309232865280,en,@CDCgov Please unmask my kids in school,period_3,critical
3335,1242915042049351682,Sun Mar 29 21:00:25 +0000 2020,1244368838629765122,en,@CDCgov Y’all got some covid-cleaning jobs?,period_1,neutral
2994,1245463960712810502,Mon Apr 06 02:34:32 +0000 2020,1246989639467929602,en,@CDCgov I wonder if the CDC and government was run by 40 year olds if they would ruin our economy and lives over a flu that affects 70 year olds!  Talk about selfish!  The good of the many outweighs the good of the few or the one!!!  Stop the madness hug a neighbor!,period_1,critical
4088,1310990987058188289,Tue Sep 29 17:17:53 +0000 2020,1310992206145126401,en,@CDCgov @CDCMMWR Colleges and Universities are back on campus.,period_1,neutral
3640,1253085285161803777,Sat Apr 25 13:15:21 +0000 2020,1254036276963147776,en,"@CDCgov @realDonaldTrump Hey, #DrTrump are you in #KIMJONGUNDEAD’s #Will? #YouMightStillBeDickTater after all! YOU might be the #NEXTGrateLeader! Or #NEXTDeerLeader!  #KIMJONGUNDEAD  #LoveNeverDies #DonnieDeath I know this is a #MixedBlessing but you will have #Trumpopia (#FormerlyNoKorea) #HYUGEHotels",period_1,critical
2983,1245463960712810502,Thu Apr 02 23:12:33 +0000 2020,1245851646489513985,en,@CDCgov to work to make money for the family in a densely area like New York City.,period_1,neutral
3968,1343663097756741633,Tue Dec 29 02:39:36 +0000 2020,1343748473980669954,en,@CDCgov Keep your vaccines and keep your mask! Not conforming!!,period_1,critical
494,1498387536032399361,Sun Jun 11 12:17:47 +0000 2023,1667868729776930817,en,"@CDCgov You are mass mur,der,s",period_3,critical
915,1533906075195424774,Mon Jun 06 21:00:09 +0000 2022,1533916679943733251,en,@CDCgov Maybe it’s time to scrap testing from international flights,period_3,neutral
47,1482128870287544324,Sun Jan 16 01:40:23 +0000 2022,1482528122595651585,en,"@CDCgov Better but why not be honest. At least have guidance that we're in Red Zone (Red, Orange, Yellow, Green, remember?) and KF94 on up are highly recommended? 

Re: ventilation/air filtration? Why r you @potus not trying mandates into the money given to states to upgrade ventilation?",period_3,critical
725,1606367310792499201,Fri Dec 23 20:20:52 +0000 2022,1606384366963331073,en,"@CDCgov Learn to meme, this is not great",period_3,neutral
3348,1242915042049351682,Tue Mar 31 02:05:38 +0000 2020,1244808037254266882,en,@CDCgov What do all the yellow states have in common? https://t.co/yHoI57PxMj,period_1,neutral
279,1583157385379528704,Thu Oct 20 18:41:53 +0000 2022,1583166630720286722,en,"@CDCgov @CDCMMWR Disband the CDC immediately. Literally every one of the 1,300 comments on the gov site for your voting meeting was against this. 

https://t.co/6hKVQ6X7jq",period_3,critical
1998,1469711581353230338,Sat Dec 11 18:17:30 +0000 2021,1469733093833641985,en,@CDCgov Let’s save the suspense. Shortly the omicron mutation will be in every town from coast to coast. We’ve been here at least 2 times already.,period_2,critical
1442,1598048746411069442,Thu Dec 01 02:52:45 +0000 2022,1598148063859986433,en,"@CDCgov Pfizer’s bivalent booster was tested on a total of eight mice, and they only checked antibody levels, even though antibodies cannot tell you whether the shot actually protects against infection and symptomatic and/or serious illness. That data hasn’t even been released to the pub",period_3,critical
3981,1343663097756741633,Tue Dec 29 22:04:33 +0000 2020,1344041642416885761,en,@CDCgov @scdhec What about Ivermectin!!!  Should be given to everyone!!!  Wake up CDC!!,period_1,critical
3314,1242915042049351682,Sun Mar 29 20:15:50 +0000 2020,1244357618954407938,en,@CDCgov 3. testing and technological tracking is the way out till treatment or vaccine available ? 4. a disinfectant tunnel in every corner of earth to disinfect before entering office or school,period_1,critical
3384,1242915042049351682,Wed Apr 01 16:24:02 +0000 2020,1245386451111407616,en,"@CDCgov Wearing a mask is responsible to yourself and your family, respect and responsibility to others, and social responsibility!",period_1,supportive
3959,1343663097756741633,Mon Dec 28 22:34:50 +0000 2020,1343686878004998145,en,"@CDCgov Or, stop listen to the lies.",period_1,critical
427,1498387536032399361,Wed Jun 14 08:29:04 +0000 2023,1668898333954560000,en,@CDCgov You are criminals,period_3,critical
325,1583157385379528704,Fri Oct 21 00:46:11 +0000 2022,1583258309913903104,en,@CDCgov @CDCMMWR Special place in hell for CDC . How many ppl should die from myocarditis and heart attack before you stop the va x?,period_3,critical
457,1498387536032399361,Tue Jun 13 18:38:45 +0000 2023,1668689381123653632,en,@CDCgov Liars!,period_3,critical
2771,1414623345291714567,Mon Jul 12 16:34:44 +0000 2021,1414624275005280262,en,"@CDCgov Truth Time: Is the mutated form of COVID-19 more dangerous to small children than previous forms of the virus? The rhetoric is out there but people seem to be dancing around the question. If it is more dangerous, why are we allowing states to hold in-person classes nationwide?",period_2,critical
756,1606367310792499201,Sat Dec 24 00:39:06 +0000 2022,1606449353127772161,en,@CDCgov Flu shot. Making autistic kids great again.,period_3,critical
3604,1253085285161803777,Sat Apr 25 17:37:28 +0000 2020,1254102239683031041,en,@CDCgov @realDonaldTrump New COVID-NET data report proves that #TrumpIsAnIdiot!,period_1,neutral
2426,1454537846845476871,Sat Oct 30 20:03:24 +0000 2021,1454539454723641348,en,"@CDCgov @NEAToday confirmed your school mask policy was not based on science. They threatened you and you caved per FOIAed emails received by @apublictrust 

https://t.co/wuhiZfKuPd",period_2,critical
3540,1298728989796827137,Thu Aug 27 01:34:55 +0000 2020,1298796101752025088,en,@CDCgov WWDFD? (What Would Dr. Fauci Do?),period_1,neutral
2442,1454537846845476871,Sun Oct 31 04:54:05 +0000 2021,1454673003074269184,en,@CDCgov No they should not wear a mask.  Period,period_2,critical
2240,1423346832730738691,Thu Aug 05 20:03:16 +0000 2021,1423374061804134404,en,"@CDCgov @KenobiCheated At this rate, this is here to stay!",period_2,neutral
821,1606367310792499201,Mon Dec 26 22:40:44 +0000 2022,1607506725816668160,en,"@CDCgov My mom knows someone who had severe nerve damage after getting the flu shot. I would rather not get the flu or nerve damage, so thanks but no thanks.",period_3,neutral
1404,1598048746411069442,Thu Dec 01 14:58:50 +0000 2022,1598330788235382784,en,@CDCgov Still promoting this? You all really screwed up. We won’t even get a flu shot anymore. You broke trust with many.,period_3,neutral
1506,1495115983865974796,Wed Mar 02 11:17:54 +0000 2022,1498980913123897357,en,@CDCgov Is there a time frame for covid vaccines for kids 4 and under?,period_3,neutral
1670,1582106696926666752,Wed Oct 19 00:37:39 +0000 2022,1582531389383024641,en,@CDCgov CDC’s credibility. https://t.co/35JFNF9GiR,period_3,neutral
3019,1245463960712810502,Sat Apr 04 23:27:30 +0000 2020,1246580181709570051,en,"@CDCgov What about this treatment?
https://t.co/BO8ybzOmR1",period_1,neutral
1609,1505218795937447939,Sun Mar 20 03:21:36 +0000 2022,1505384032279875586,en,"@CDCgov Quit posting crooked ass Twitter adds for Pfizer. It's disgusting a vaccine like #COVAXIN is being sidelined because they have not fill politicians pockets. FDA, CDC, and our current officials have shown their true colors during this pandemic.",period_3,critical
2310,1423346832730738691,Fri Aug 06 18:17:53 +0000 2021,1423709932831006721,en,@CDCgov Still not getting vaccinated,period_2,neutral
3021,1245463960712810502,Thu Apr 02 12:40:52 +0000 2020,1245692674742652928,en,"@CDCgov @CDCgov following surgery I've been given spirometers to help reduce fluid in my lungs and prevent lung issues.  Would using spirometers help reduce likelihood of having COVID-19 attack lungs?  Or at least slow the process?  If so, since not everyone has spirometers, would this",period_1,neutral
3980,1343663097756741633,Tue Dec 29 05:43:00 +0000 2020,1343794628135276545,en,"@CDCgov And ... #Dtruth is still out there. Seek it. 

https://t.co/JF9Z1iVArp",period_1,neutral
2827,1414623345291714567,Wed Jul 14 03:10:03 +0000 2021,1415146546136551424,en,"@CDCgov I continued to hug and kiss my kids the week I had COVID.

They're good.",period_2,neutral
0,1482128870287544324,Sat Jan 15 05:23:05 +0000 2022,1482221781255610372,en,@CDCgov You’re a tad late with this information.,period_3,neutral
1080,1569355240100569089,Tue Sep 13 05:46:25 +0000 2022,1569563126559051777,en,"@CDCgov If anyone continues to take this useless and unnecessary garbage, and particularly the dumb parents give it to their children, then they have an I.Q. the same as their shoe size. This is clearly ALL about making money now. Nothing else.",period_3,critical
2855,1414623345291714567,Tue Jul 13 12:58:49 +0000 2021,1414932327000596480,en,@CDCgov How do you sleep at night?,period_2,neutral
3989,1343663097756741633,Wed Dec 30 12:12:46 +0000 2020,1344255105072324613,en,"@CDCgov Wake up!  Encourage all to take Vitamin D3, C, a multi vitamin and zinc every day!   High doses for increased immunity!   Increase resistance and treatment for all viruses!!!   CDC, you are failing the people by only promoting big Pharmaceutical corporations!!",period_1,critical
3827,1257340333031120900,Tue May 05 01:33:17 +0000 2020,1257483471062216704,en,"@CDCgov @FLOTUS Keeping clean often, manufacturing segments overhead will increase will be hard become hard to make cost effective vs import product in most cases, however work force policies needs in more favorable to employers",period_1,critical
553,1486021122089005058,Thu Feb 10 21:43:02 +0000 2022,1491890475946676224,en,"@CDCgov How effective when 73 of my family died after the 3rd shot? Others have had blood clots, inflamed lymph nodes, inflamed digestive tract etc. Ages range from 22-100 so yea, very effective",period_3,critical
3204,1336785273548632064,Thu Dec 10 04:41:21 +0000 2020,1336893745791442944,en,"@CDCgov The largest randomized controlled trial to-date shows masks provide no significant protection to the wearer...
https://t.co/CZ9MW9fi6E",period_1,critical
1909,1491849512893267971,Thu Feb 10 19:41:11 +0000 2022,1491859814674157577,en,@CDCgov The spike is killing your killer T cell 😳 wake up sheep 🐑,period_3,critical
2512,1454537846845476871,Sat Oct 30 22:58:13 +0000 2021,1454583449134649345,en,@CDCgov That’s a lie,period_2,critical
3899,1250128185229893633,Sun May 03 08:49:42 +0000 2020,1256868524921720834,en,@CDCgov @FLOTUS CDC please note that it's not a game!  Can you have the ability to stop the pandemic?  Why you have killed so many Americans?  Isn't it depopulation?  God will do that to you!,period_1,critical
